Port landed,Week beginning,Species name,Live Weight (KG),Landed Weight (KG),Value in pounds
Stromness,03/05/2020,Lobsters,156.7,156.7,1626.41
Stromness,10/05/2020,Crabs (C.P.Mixed Sexes),696,696,1893.21
Stromness,10/05/2020,Crabs - Velvet (Swim),128,128,327.8
Stromness,10/05/2020,Green Crab,173,173,155.7
Stromness,10/05/2020,Lobsters,10.8,10.8,115.3
Stromness,10/05/2020,Nephrops (Norway Lobster),15.7,15.7,209.8
Stromness,10/05/2020,Whelks,3800,3800,4180
Stromness,17/05/2020,Crabs (C.P.Mixed Sexes),8837,8837,29796.9
Stromness,17/05/2020,Crabs - Velvet (Swim),217,217,565.2
Stromness,17/05/2020,Green Crab,350,350,315
Stromness,17/05/2020,Lobsters,78.1,78.1,849.03
Stromness,17/05/2020,Scallops,257,257,596.24
Stromness,17/05/2020,Whelks,1950,1950,2145
Stromness,24/05/2020,Crabs (C.P.Mixed Sexes),9102.9,9102.9,29804.2
Stromness,24/05/2020,Crabs - Velvet (Swim),88,88,227.04
Stromness,24/05/2020,Lobsters,171.9,171.9,1909.83
Stromness,24/05/2020,Nephrops (Norway Lobster),19,19,230.8
Stromness,24/05/2020,Scallops,259,259,600.88
Stromness,24/05/2020,Whelks,2800,2800,3080
Stromness,31/05/2020,Crabs (C.P.Mixed Sexes),11934.1,11934.1,19931.29
Stromness,31/05/2020,Crabs - Velvet (Swim),314,314,776.62
Stromness,31/05/2020,Green Crab,191,191,171.9
Stromness,31/05/2020,Lobsters,162.1,162.1,1712.86
Stromness,31/05/2020,Nephrops (Norway Lobster),15.3,15.3,187.3
Stromness,31/05/2020,Scallops,277,277,642.64
Stromness,31/05/2020,Whelks,1951,1951,2146.1
Stromness,07/06/2020,Ballan Wrasse,12,12,1200
Stromness,07/06/2020,Cod,30,30,57
Stromness,07/06/2020,Crabs (C.P.Mixed Sexes),14950.9,14950.9,37441.85
Stromness,07/06/2020,Crabs - Velvet (Swim),299,299,748.44
Stromness,07/06/2020,Green Crab,535,535,481.5
Stromness,07/06/2020,Haddock,50,50,54
Stromness,07/06/2020,Lobsters,244.4,244.4,2610.59
Stromness,07/06/2020,Pollack,30,30,25.2
Stromness,07/06/2020,Saithe,50,50,35
Stromness,07/06/2020,Scallops,277,277,1080.3
Stromness,07/06/2020,Whelks,9733,9733,10634.36
Stromness,14/06/2020,Ballan Wrasse,10,10,1000
Stromness,14/06/2020,Crabs (C.P.Mixed Sexes),20160,20160,42621.47
Stromness,14/06/2020,Crabs - Velvet (Swim),189,189,465.85
Stromness,14/06/2020,Green Crab,121,121,108.9
Stromness,14/06/2020,Lobsters,702.7,702.7,8262.4
Stromness,14/06/2020,Scallops,286,286,663.52
Stromness,14/06/2020,Whelks,6144,6144,6492.9
Stromness,21/06/2020,Ballan Wrasse,18,18,1800
Stromness,21/06/2020,Crabs (C.P.Mixed Sexes),16925.1,16925.1,33503.8
Stromness,21/06/2020,Crabs - Velvet (Swim),162,162,409.78
Stromness,21/06/2020,Lobsters,192.1,192.1,2364.38
Stromness,21/06/2020,Nephrops (Norway Lobster),23.5,23.5,284.7
Stromness,21/06/2020,Queen Scallops,250,250,250
Stromness,21/06/2020,Scallops,1931.8,1931.8,4481.78
Stromness,21/06/2020,Whelks,2536,2536,2789.6
Stromness,28/06/2020,Ballan Wrasse,24,24,2400
Stromness,28/06/2020,Cod,35,35,32.2
Stromness,28/06/2020,Crabs (C.P.Mixed Sexes),30719,30719,60336.69
Stromness,28/06/2020,Crabs - Velvet (Swim),398,398,966.26
Stromness,28/06/2020,Green Crab,25,25,22.5
Stromness,28/06/2020,Haddock,50,50,47.5
Stromness,28/06/2020,Lobsters,2963.4,2963.4,34829.26
Stromness,28/06/2020,Nephrops (Norway Lobster),26.8,26.8,305.2
Stromness,28/06/2020,Pollack,50,50,42
Stromness,28/06/2020,Saithe,50,50,60.5
Stromness,28/06/2020,Scallops,564.5,564.5,2201.55
Stromness,28/06/2020,Whelks,1434,1434,1577.4
Stromness,05/07/2020,Ballan Wrasse,38,38,3800
Stromness,05/07/2020,Crabs (C.P.Mixed Sexes),24475,24475,38450.81
Stromness,05/07/2020,Crabs - Velvet (Swim),308,308,757.87
Stromness,05/07/2020,Lobsters,307.4,307.4,3726.6
Stromness,05/07/2020,Scallops,458.5,458.5,871.15
Stromness,12/07/2020,Ballan Wrasse,66,66,6600
Stromness,12/07/2020,Crabs (C.P.Mixed Sexes),23971.8,23971.8,38682.1
Stromness,12/07/2020,Crabs - Velvet (Swim),447,447,1152.64
Stromness,12/07/2020,Green Crab,27,27,24.3
Stromness,12/07/2020,Lobsters,217.3,217.3,2729.56
Stromness,12/07/2020,Queen Scallops,150,150,150
Stromness,12/07/2020,Scallops,414.9,414.9,788.31
Stromness,19/07/2020,Ballan Wrasse,101,101,10100
Stromness,19/07/2020,Crabs (C.P.Mixed Sexes),24002.2,24002.2,41719.54
Stromness,19/07/2020,Crabs - Velvet (Swim),310,310,720.14
Stromness,19/07/2020,Green Crab,52,52,46.8
Stromness,19/07/2020,Lobsters,354.1,354.1,4429.26
Stromness,19/07/2020,Queen Scallops,150,150,150
Stromness,19/07/2020,Scallops,400.7,400.7,1562.36
Stromness,26/07/2020,Ballan Wrasse,97,97,9700
Stromness,26/07/2020,Cod,30,30,27.6
Stromness,26/07/2020,Crabs (C.P.Mixed Sexes),27279.5,27279.5,47466.96
Stromness,26/07/2020,Crabs - Velvet (Swim),211,211,514.11
Stromness,26/07/2020,Haddock,50,50,47.5
Stromness,26/07/2020,Lobsters,381.9,381.9,4828.99
Stromness,26/07/2020,Pollack,50,50,42
Stromness,26/07/2020,Saithe,50,50,60.5
Stromness,26/07/2020,Scallops,941.6,941.6,3672.24
Stromness,02/08/2020,Ballan Wrasse,78,78,7800
Stromness,02/08/2020,Crabs (C.P.Mixed Sexes),30973.7,30973.7,53378.26
Stromness,02/08/2020,Crabs - Velvet (Swim),470,470,1124.76
Stromness,02/08/2020,Green Crab,180,180,169.2
Stromness,02/08/2020,Lobsters,431,431,5436.65
Stromness,02/08/2020,Queen Scallops,155,155,155
Stromness,02/08/2020,Scallops,920,920,3192.8
Stromness,09/08/2020,Ballan Wrasse,105,105,10500
Stromness,09/08/2020,Crabs (C.P.Mixed Sexes),14401.9,14401.9,25191.14
Stromness,09/08/2020,Crabs - Velvet (Swim),392,392,795.03
Stromness,09/08/2020,Green Crab,287,287,258.3
Stromness,09/08/2020,Haddock,80,80,76
Stromness,09/08/2020,Lobsters,553.5,553.5,7013.39
Stromness,09/08/2020,Mackerel,50,50,55
Stromness,09/08/2020,Queen Scallops,120,120,120
Stromness,09/08/2020,Scallops,1600.5,1600.5,6241.95
Stromness,16/08/2020,Ballan Wrasse,118.8,118.8,10538.81
Stromness,16/08/2020,Corkwing wrasse,17.5,17.5,886.2
Stromness,16/08/2020,Crabs (C.P.Mixed Sexes),27127.1,27127.1,47831.49
Stromness,16/08/2020,Crabs - Velvet (Swim),666,666,1392.45
Stromness,16/08/2020,Green Crab,188,188,169.2
Stromness,16/08/2020,Lobsters,591.9,591.9,7642.93
Stromness,16/08/2020,Mackerel,1200,1200,1320
Stromness,16/08/2020,Scallops,1712.7,1712.7,4330.53
Stromness,23/08/2020,Ballan Wrasse,71,71,6676.06
Stromness,23/08/2020,Corkwing wrasse,14,14,708.96
Stromness,23/08/2020,Crabs (C.P.Mixed Sexes),14605,14605,27576.52
Stromness,23/08/2020,Crabs - Velvet (Swim),327,327,667.4
Stromness,23/08/2020,Green Crab,95,95,85.5
Stromness,23/08/2020,Lobsters,479.8,479.8,6134.75
Stromness,23/08/2020,Mackerel,500,500,550
Stromness,23/08/2020,Scallops,787.7,787.7,1496.63
Stromness,30/08/2020,Ballan Wrasse,70,70,6229.2
Stromness,30/08/2020,Crabs (C.P.Mixed Sexes),21183.7,21183.7,39341.79
Stromness,30/08/2020,Crabs - Velvet (Swim),238,238,424.1
Stromness,30/08/2020,Green Crab,144,144,129.6
Stromness,30/08/2020,Haddock,50,50,47.5
Stromness,30/08/2020,Ling,40,40,29.6
Stromness,30/08/2020,Lobsters,306.5,306.5,3899.31
Stromness,30/08/2020,Saithe,50,50,60.5
Stromness,30/08/2020,Scallops,946.2,946.2,1797.78
Stromness,06/09/2020,Ballan Wrasse,32,32,3177.28
Stromness,06/09/2020,Crabs (C.P.Mixed Sexes),22414,22414,41659.69
Stromness,06/09/2020,Crabs - Velvet (Swim),412,412,757.8
Stromness,06/09/2020,Green Crab,121,121,108.9
Stromness,06/09/2020,Lobsters,203.9,203.9,2813.16
Stromness,06/09/2020,Scallops,1499.1,1499.1,5846.49
Stromness,13/09/2020,Ballan Wrasse,24,24,2325
Stromness,13/09/2020,Crabs (C.P.Mixed Sexes),14386,14386,26608.72
Stromness,13/09/2020,Crabs - Velvet (Swim),763,763,1289.01
Stromness,13/09/2020,Green Crab,344,344,309.6
Stromness,13/09/2020,Lobsters,692.5,692.5,9567.3
Stromness,13/09/2020,Scallops,2281,2281,4333.9
Stromness,20/09/2020,Ballan Wrasse,49,49,4746.89
Stromness,20/09/2020,Crabs (C.P.Mixed Sexes),36284.1,36284.1,67691.1
Stromness,20/09/2020,Crabs - Velvet (Swim),875,875,1467.44
Stromness,20/09/2020,Green Crab,210,210,189
Stromness,20/09/2020,Lobsters,540.2,540.2,7377.59
Stromness,27/09/2020,Ballan Wrasse,85,85,8443.01
Stromness,27/09/2020,Crabs (C.P.Mixed Sexes),35712.1,35712.1,66323.57
Stromness,27/09/2020,Crabs - Velvet (Swim),729,729,1399.1
Stromness,27/09/2020,Green Crab,263,263,236.7
Stromness,27/09/2020,Haddock,50,50,39
Stromness,27/09/2020,Lobsters,682.3,682.3,9321.11
Stromness,27/09/2020,Pollack,50,50,37
Stromness,27/09/2020,Saithe,50,50,42.5
Stromness,27/09/2020,Scallops,4345.8,4345.8,16448.39
Stromness,04/10/2020,Ballan Wrasse,12,12,1262.64
Stromness,04/10/2020,Corkwing wrasse,7,7,384.65
Stromness,04/10/2020,Crabs (C.P.Mixed Sexes),21331.1,21331.1,38102.46
Stromness,04/10/2020,Crabs - Velvet (Swim),1195,1195,2844
Stromness,04/10/2020,Lobsters,520.1,520.1,7101.15
Stromness,04/10/2020,Mackerel,850,850,943.5
Stromness,04/10/2020,Scallops,1709.4,1709.4,6497.38
Stromness,11/10/2020,Crabs (C.P.Mixed Sexes),27509,27509,51590.7
Stromness,11/10/2020,Crabs - Velvet (Swim),250,250,528.12
Stromness,11/10/2020,Green Crab,105,105,94.5
Stromness,11/10/2020,Lobsters,779.2,779.2,11173.7
Stromness,11/10/2020,Scallops,1781.4,1781.4,6663.41
Stromness,18/10/2020,Crabs (C.P.Mixed Sexes),27298,27298,47989.16
Stromness,18/10/2020,Crabs - Velvet (Swim),485,485,1019.06
Stromness,18/10/2020,Green Crab,135,135,135
Stromness,18/10/2020,Lobsters,363.2,363.2,4942.47
Stromness,18/10/2020,Scallops,980.9,980.9,1441.92
Stromness,25/10/2020,Crabs (C.P.Mixed Sexes),22062,22062,34621.21
Stromness,25/10/2020,Crabs - Velvet (Swim),982,982,2055.64
Stromness,25/10/2020,Green Crab,247,247,247
Stromness,25/10/2020,Lobsters,83.7,83.7,1206.7
Stromness,25/10/2020,Scallops,1552.4,1552.4,3609.63
Stromness,01/11/2020,Ballan Wrasse,20,20,2104.4
Stromness,01/11/2020,Cod,40,40,86.4
Stromness,01/11/2020,Crabs (C.P.Mixed Sexes),24366.5,24366.5,39769.68
Stromness,01/11/2020,Crabs - Velvet (Swim),1729,1729,3705.83
Stromness,01/11/2020,Green Crab,1645,1645,1645
Stromness,01/11/2020,Haddock,40,40,31.2
Stromness,01/11/2020,Lobsters,166.5,166.5,2522.25
Stromness,01/11/2020,Nephrops (Norway Lobster),31.3,31.3,412.8
Stromness,01/11/2020,Pollack,50,50,37
Stromness,01/11/2020,Saithe,50,50,42.5
Stromness,01/11/2020,Scallops,311.1,311.1,1213.29
Stromness,08/11/2020,Crabs (C.P.Mixed Sexes),26254,26254,44577.44
Stromness,08/11/2020,Crabs - Velvet (Swim),619,619,1369.51
Stromness,08/11/2020,Green Crab,599,599,599
Stromness,08/11/2020,Lobsters,159.8,159.8,2450.18
Stromness,08/11/2020,Nephrops (Norway Lobster),14.8,14.8,209.6
Stromness,08/11/2020,Scallops,765.2,765.2,1124.84
Stromness,15/11/2020,Crabs (C.P.Mixed Sexes),18405.5,18405.5,31783.36
Stromness,15/11/2020,Crabs - Velvet (Swim),1244,1244,2899.61
Stromness,15/11/2020,Green Crab,1364,1364,1384.67
Stromness,15/11/2020,Lobsters,56.6,56.6,869.34
Stromness,15/11/2020,Nephrops (Norway Lobster),3.4,3.4,47.03
Stromness,15/11/2020,Scallops,794.1,794.1,2993.61
Stromness,22/11/2020,Crabs (C.P.Mixed Sexes),14302,14302,21187.31
Stromness,22/11/2020,Crabs - Velvet (Swim),1631,1631,3816.52
Stromness,22/11/2020,Green Crab,827,827,827.75
Stromness,22/11/2020,Lobsters,76.4,76.4,1278.38
Stromness,22/11/2020,Scallops,1297.4,1297.4,1907.18
Stromness,29/11/2020,Crabs (C.P.Mixed Sexes),17900.9,17900.9,36257.55
Stromness,29/11/2020,Crabs - Velvet (Swim),1883,1883,4739.18
Stromness,29/11/2020,Green Crab,1048,1048,1129.2
Stromness,29/11/2020,Lobsters,81.8,81.8,1335.91
Stromness,29/11/2020,Scallops,757.4,757.4,2842.03
Stromness,06/12/2020,Crabs (C.P.Mixed Sexes),17517,17517,40729.94
Stromness,06/12/2020,Crabs - Velvet (Swim),1446,1446,4634.34
Stromness,06/12/2020,Green Crab,768,768,1053
Stromness,06/12/2020,Lobsters,129.9,129.9,2551.44
Stromness,06/12/2020,Scallops,1708.1,1708.1,6572.81
Stromness,13/12/2020,Ballan Wrasse,20,20,2104.4
Stromness,13/12/2020,Cod,50,50,108
Stromness,13/12/2020,Crabs (C.P.Mixed Sexes),9666.5,9666.5,26123.29
Stromness,13/12/2020,Crabs - Velvet (Swim),2121,2121,9284.51
Stromness,13/12/2020,Green Crab,1519,1519,2650
Stromness,13/12/2020,Haddock,50,50,39
Stromness,13/12/2020,Lobsters,139,139,2917.28
Stromness,13/12/2020,Pollack,50,50,37
Stromness,13/12/2020,Queen Scallops,350,350,700
Stromness,13/12/2020,Saithe,50,50,42.5
Stromness,13/12/2020,Scallops,4526.3,4526.3,17156.75
Stromness,20/12/2020,Crabs (C.P.Mixed Sexes),15445.3,15445.3,58119.82
Stromness,20/12/2020,Crabs - Velvet (Swim),969,969,4224.54
Stromness,20/12/2020,Green Crab,768,768,1224.99
Stromness,20/12/2020,Lobsters,25.8,25.8,535.05
Stromness,27/12/2020,Crabs (C.P.Mixed Sexes),4894.5,4894.5,18485.17
Stromness,27/12/2020,Crabs - Velvet (Swim),748,748,2302.58
Stromness,27/12/2020,Green Crab,173,173,193.8
Stromness,27/12/2020,Lobsters,8.8,8.8,182.3
Stromness,03/01/2021,Crabs (C.P.Mixed Sexes),12598.9,12598.9,33850.47
Stromness,03/01/2021,Crabs - Velvet (Swim),512.1,512.1,1027.71
Stromness,03/01/2021,Green Crab,550,550,550
Stromness,03/01/2021,Lobsters,29.7,29.7,613.99
Stromness,10/01/2021,Crabs (C.P.Mixed Sexes),9984,9984,26967.47
Stromness,10/01/2021,Crabs - Velvet (Swim),230,230,563.5
Stromness,10/01/2021,Lobsters,8.8,8.8,144.5
Stromness,17/01/2021,Crabs (C.P.Mixed Sexes),4838,4838,15814.82
Stromness,17/01/2021,Crabs - Velvet (Swim),233,233,527.65
Stromness,17/01/2021,Lobsters,14.9,14.9,258.62
Stromness,24/01/2021,Crabs (C.P.Mixed Sexes),47,47,98.3
Stromness,24/01/2021,Crabs - Velvet (Swim),423,423,1262.29
Stromness,24/01/2021,Green Crab,602,602,602
Stromness,24/01/2021,Lobsters,50.5,50.5,1006.6
Stromness,24/01/2021,Nephrops (Norway Lobster),5.4,5.4,60.2
Stromness,24/01/2021,Whelks,23,23,23
Stromness,31/01/2021,Crabs (C.P.Mixed Sexes),11535.9,11535.9,18932.68
Stromness,31/01/2021,Crabs - Velvet (Swim),279,279,931.66
Stromness,31/01/2021,Green Crab,68,68,68
Stromness,31/01/2021,Lobsters,112.6,112.6,2330.78
Stromness,31/01/2021,Nephrops (Norway Lobster),3.8,3.8,45.8
Stromness,31/01/2021,Scallops,1068,1068,3988.99
Stromness,31/01/2021,Whelks,69,69,69
Stromness,07/02/2021,Crabs (C.P.Mixed Sexes),6019.5,6019.5,11049.26
Stromness,07/02/2021,Crabs - Velvet (Swim),228,228,1011
Stromness,07/02/2021,Green Crab,606,606,606
Stromness,07/02/2021,Lobsters,83.2,83.2,1879.4
Stromness,07/02/2021,Scallops,923,923,3571.01
Stromness,07/02/2021,Whelks,221,221,221
Stromness,14/02/2021,Crabs (C.P.Mixed Sexes),87,87,291.6
Stromness,14/02/2021,Crabs - Velvet (Swim),187,187,744.8
Stromness,14/02/2021,Green Crab,613,613,613
Stromness,14/02/2021,Lobsters,53.2,53.2,1132.5
Stromness,14/02/2021,Scallops,45.5,45.5,77.81
Stromness,14/02/2021,Whelks,163,163,163
Stromness,21/02/2021,Crabs (C.P.Mixed Sexes),5039.9,5039.9,10058.99
Stromness,21/02/2021,Crabs - Velvet (Swim),133,133,519.79
Stromness,21/02/2021,Green Crab,734,734,744.92
Stromness,21/02/2021,Lobsters,32.8,32.8,708.3
Stromness,21/02/2021,Scallops,795,795,1359.45
Stromness,21/02/2021,Whelks,1366,1366,1413.5
Stromness,28/02/2021,Crabs (C.P.Mixed Sexes),338,338,1023.8
Stromness,28/02/2021,Crabs - Velvet (Swim),539,539,2601.53
Stromness,28/02/2021,Green Crab,2521,2521,2503.09
Stromness,28/02/2021,Lobsters,75.1,75.1,1582.64
Stromness,28/02/2021,Scallops,401,401,685.71
Stromness,28/02/2021,Whelks,4796,4796,5030.5
Stromness,07/03/2021,Crabs (C.P.Mixed Sexes),6396,6396,26432.49
Stromness,07/03/2021,Crabs - Velvet (Swim),86,86,389.86
Stromness,07/03/2021,Green Crab,748,748,765.3
Stromness,07/03/2021,Lobsters,11.2,11.2,230
Stromness,07/03/2021,Scallops,1068,1068,1826.28
Stromness,07/03/2021,Whelks,3325,3325,3489
Stromness,14/03/2021,Crabs (C.P.Mixed Sexes),289.5,289.5,767.65
Stromness,14/03/2021,Crabs - Velvet (Swim),411,411,2105.23
Stromness,14/03/2021,Green Crab,962,962,962
Stromness,14/03/2021,Lobsters,25,25,536.39
Stromness,14/03/2021,Whelks,5244,5244,5545.1
Stromness,21/03/2021,Crabs (C.P.Mixed Sexes),5084,5084,20982.49
Stromness,21/03/2021,Crabs - Velvet (Swim),138,138,922.4
Stromness,21/03/2021,Green Crab,222,222,222
Stromness,21/03/2021,Lobsters,16.8,16.8,348.16
Stromness,21/03/2021,Scallops,1445.7,1445.7,2472.15
Stromness,21/03/2021,Whelks,3478,3478,3667
Stromness,28/03/2021,Crabs (C.P.Mixed Sexes),4526.1,4526.1,10822.46
Stromness,28/03/2021,Crabs - Velvet (Swim),268,268,1230.24
Stromness,28/03/2021,Green Crab,519,519,519
Stromness,28/03/2021,Lobsters,13.6,13.6,280
Stromness,28/03/2021,Nephrops (Norway Lobster),162,114,347.46
Stromness,28/03/2021,Queen Scallops,130,130,260
Stromness,28/03/2021,Scallops,1870,1870,2652.6
Stromness,28/03/2021,Whelks,3592,3592,3771
Stromness,04/04/2021,Crabs (C.P.Mixed Sexes),4357,4357,10231.3
Stromness,04/04/2021,Crabs - Velvet (Swim),15,15,58.5
Stromness,04/04/2021,Green Crab,168,168,168
Stromness,04/04/2021,Scallops,1442,1442,2033.22
Stromness,04/04/2021,Whelks,1500,1500,1650
Stromness,11/04/2021,Crabs (C.P.Mixed Sexes),857,857,2506.19
Stromness,11/04/2021,Crabs - Velvet (Swim),422,422,1806.44
Stromness,11/04/2021,Green Crab,1036,1036,1036
Stromness,11/04/2021,Lobsters,102.6,102.6,1467.49
Stromness,11/04/2021,Scallops,1814,1814,2557.74
Stromness,11/04/2021,Whelks,3840,3840,3840
Stromness,18/04/2021,Crabs (C.P.Mixed Sexes),10406.1,10406.1,41838.24
Stromness,18/04/2021,Crabs - Velvet (Swim),178,178,672.8
Stromness,18/04/2021,Green Crab,547,547,546.64
Stromness,18/04/2021,Lobsters,162.5,162.5,2475.52
Stromness,18/04/2021,Scallops,2625,2625,3701.25
Stromness,18/04/2021,Whelks,3388,3388,3500.5
Stromness,25/04/2021,Crabs (C.P.Mixed Sexes),6986,6986,15801.65
Stromness,25/04/2021,Crabs - Velvet (Swim),178,178,666.01
Stromness,25/04/2021,Green Crab,364,364,364
Stromness,25/04/2021,Lobsters,210.8,210.8,2469.51
Stromness,25/04/2021,Scallops,1967,1967,2773.47
Stromness,25/04/2021,Whelks,3948,3948,4121.5
Stromness,02/05/2021,Crabs (C.P.Mixed Sexes),4260.8,4260.8,11045.34
Stromness,02/05/2021,Crabs - Velvet (Swim),88,88,346.52
Stromness,02/05/2021,Green Crab,20,20,20
Stromness,02/05/2021,Lobsters,165.1,165.1,1933.05
Stromness,02/05/2021,Scallops,2902,2902,4091.82
Stromness,02/05/2021,Whelks,2500,2500,2750
Stromness,09/05/2021,Crabs (C.P.Mixed Sexes),3884.1,3884.1,10051.47
Stromness,09/05/2021,Crabs - Velvet (Swim),98,98,396.58
Stromness,09/05/2021,Lobsters,320,320,3758.62
Stromness,09/05/2021,Scallops,1940,1940,2735.4
Stromness,09/05/2021,Whelks,2375,2375,2612.5
Stromness,16/05/2021,Cod,45,45,96.75
Stromness,16/05/2021,Crabs (C.P.Mixed Sexes),3578,3578,10813.84
Stromness,16/05/2021,Crabs - Velvet (Swim),171,171,527.35
Stromness,16/05/2021,Green Crab,353,353,352.1
Stromness,16/05/2021,Haddock,50,50,36
Stromness,16/05/2021,Lobsters,254,254,2910.25
Stromness,16/05/2021,Pollack,50,50,38
Stromness,16/05/2021,Saithe,50,50,8
Stromness,16/05/2021,Scallops,1660,1660,2340.6
Stromness,16/05/2021,Whelks,2970,2970,3267
Stromness,23/05/2021,Crabs (C.P.Mixed Sexes),4227,4227,18453.75
Stromness,23/05/2021,Crabs - Velvet (Swim),96,96,383.38
Stromness,23/05/2021,Green Crab,185,185,185
Stromness,23/05/2021,Lobsters,202.5,202.5,2370.58
Stromness,23/05/2021,Queen Scallops,245,245,490
Stromness,23/05/2021,Scallops,30,30,90
Stromness,23/05/2021,Whelks,1700,1700,1870
Stromness,30/05/2021,Crabs (C.P.Mixed Sexes),7150,7150,25185.67
Stromness,30/05/2021,Crabs - Velvet (Swim),129,129,514.94
Stromness,30/05/2021,Green Crab,135,135,135
Stromness,30/05/2021,Lobsters,188.4,188.4,2556.5
Stromness,30/05/2021,Queen Scallops,100,100,200
Stromness,30/05/2021,Scallops,368,368,534.78
Stromness,30/05/2021,Whelks,1810,1810,1991
Stromness,06/06/2021,Crabs (C.P.Mixed Sexes),8934,8934,26777.93
Stromness,06/06/2021,Crabs - Velvet (Swim),109,109,416.04
Stromness,06/06/2021,Green Crab,53,53,53
Stromness,06/06/2021,Lobsters,119.3,119.3,1610.67
Stromness,06/06/2021,Queen Scallops,65,65,130
Stromness,06/06/2021,Scallops,1157,1157,1647.27
Stromness,06/06/2021,Whelks,2510,2510,2542.17
Stromness,13/06/2021,Ballan Wrasse,83,83,7209.98
Stromness,13/06/2021,Crabs (C.P.Mixed Sexes),10831.1,10831.1,16050.35
Stromness,13/06/2021,Crabs - Velvet (Swim),174,174,653.01
Stromness,13/06/2021,Green Crab,344,344,344
Stromness,13/06/2021,Lobsters,85.3,85.3,1192.72
Stromness,13/06/2021,Queen Scallops,215,215,430
Stromness,13/06/2021,Scallops,30,30,90
Stromness,13/06/2021,Whelks,2500,2500,2250
Stromness,20/06/2021,Ballan Wrasse,71,71,6033.46
Stromness,20/06/2021,Crabs (C.P.Mixed Sexes),15842,15842,40048.69
Stromness,20/06/2021,Crabs - Velvet (Swim),93,93,342
Stromness,20/06/2021,Green Crab,96,96,96
Stromness,20/06/2021,Lobsters,181.2,181.2,2553.53
Stromness,20/06/2021,Mackerel,192,192,211.2
Stromness,20/06/2021,Nephrops (Norway Lobster),160,90,231.45
Stromness,20/06/2021,Queen Scallops,125,125,250
Stromness,20/06/2021,Scallops,865,865,2585
Stromness,20/06/2021,Whelks,2710,2710,2439
Stromness,27/06/2021,Ballan Wrasse,67,67,5862.5
Stromness,27/06/2021,Crabs (C.P.Mixed Sexes),14431.1,14431.1,19226.25
Stromness,27/06/2021,Crabs - Velvet (Swim),130,130,441
Stromness,27/06/2021,Green Crab,83,83,83
Stromness,27/06/2021,Lobsters,287.5,287.5,3955.57
Stromness,27/06/2021,Mackerel,780,780,853.6
Stromness,27/06/2021,Nephrops (Norway Lobster),8.5,8.5,115.6
Stromness,27/06/2021,Queen Scallops,80,80,160
Stromness,27/06/2021,Scallops,1176,1176,4233.03
Stromness,27/06/2021,Whelks,860,860,774
Stromness,04/07/2021,Ballan Wrasse,102,102,8904.15
Stromness,04/07/2021,Crabs (C.P.Mixed Sexes),18928.9,18928.9,28601.92
Stromness,04/07/2021,Crabs - Velvet (Swim),254,254,783.85
Stromness,04/07/2021,Green Crab,308,308,308
Stromness,04/07/2021,Lobster - Squat,0.9,0.9,10.51
Stromness,04/07/2021,Lobsters,431.8,431.8,6339.29
Stromness,04/07/2021,Mackerel,75,75,66
Stromness,04/07/2021,Queen Scallops,45,45,90
Stromness,04/07/2021,Scallops,1178,1178,3893.39
Stromness,04/07/2021,Whelks,2365,2365,2128.5
Stromness,11/07/2021,Ballan Wrasse,94,94,8226.75
Stromness,11/07/2021,Crabs (C.P.Mixed Sexes),14602.9,14602.9,18285.34
Stromness,11/07/2021,Crabs - Velvet (Swim),109,109,342.98
Stromness,11/07/2021,Green Crab,62,62,62
Stromness,11/07/2021,Lobsters,119.6,119.6,1727.33
Stromness,11/07/2021,Scallops,344,344,1227.25
Stromness,18/07/2021,Ballan Wrasse,67,67,5803.97
Stromness,18/07/2021,Crabs (C.P.Mixed Sexes),27481.5,27481.5,46263.97
Stromness,18/07/2021,Crabs - Velvet (Swim),237,237,690.6
Stromness,18/07/2021,Green Crab,47,47,47
Stromness,18/07/2021,Lobsters,364.9,364.9,5089.05
Stromness,18/07/2021,Nephrops (Norway Lobster),175,95,263.3
Stromness,25/07/2021,Ballan Wrasse,130,130,11371.51
Stromness,25/07/2021,Crabs (C.P.Mixed Sexes),18340.1,18340.1,24609.07
Stromness,25/07/2021,Crabs - Velvet (Swim),455,455,1343.74
Stromness,25/07/2021,Green Crab,40,40,40
Stromness,25/07/2021,Lobsters,504.6,504.6,6820
Stromness,25/07/2021,Nephrops (Norway Lobster),10.3,10.3,145.6
Stromness,25/07/2021,Queen Scallops,110,110,220
Stromness,25/07/2021,Scallops,10,10,30
